StoreID,Week,Week_Start,Week_End,Gross_Margin,Sales
2652,38,2015-10-23,2015-10-29,2152.2894999999985,4700.379999999988
2652,39,2015-10-30,2015-11-05,2135.5415000000003,4664.639999999994
2652,40,2015-11-06,2015-11-12,2647.655999999999,5769.839999999977
2652,41,2015-11-13,2015-11-19,2169.1380000000013,4713.599999999995
2652,42,2015-11-20,2015-11-26,2947.9759999999956,6355.919999999979
2652,43,2015-11-27,2015-12-03,2039.1830000000016,4410.169999999989
2652,44,2015-12-04,2015-12-10,2068.833500000002,4430.769999999998
2652,45,2015-12-11,2015-12-17,2196.777000000001,4686.74999999999
2652,46,2015-12-18,2015-12-24,2892.5559999999996,6197.449999999978
2652,47,2015-12-25,2015-12-31,2663.840499999998,5795.179999999982
2652,48,2016-01-01,2016-01-07,2029.7680000000016,4359.709999999996
2652,49,2016-01-08,2016-01-14,1619.8565000000006,3510.65
2652,50,2016-01-15,2016-01-21,1649.0190000000007,3570.2899999999995
2652,51,2016-01-22,2016-01-28,2046.3340000000023,4408.879999999994
2652,52,2016-01-29,2016-02-04,2630.4084999999955,5674.339999999982
2652,53,2016-02-05,2016-02-11,2453.239999999998,5244.939999999988
2652,54,2016-02-12,2016-02-18,2247.8695000000002,4820.219999999991
2652,55,2016-02-19,2016-02-25,1669.9700000000025,3629.1000000000013
2652,56,2016-02-26,2016-03-03,2022.644000000003,4344.549999999999
2652,57,2016-03-04,2016-03-10,2639.915499999997,5741.649999999975
2652,58,2016-03-11,2016-03-17,2275.064499999998,4897.83999999999
2652,59,2016-03-18,2016-03-24,1169.4760000000008,2558.5900000000015
2652,60,2016-03-25,2016-03-31,2359.7524999999982,5060.589999999994
2652,61,2016-04-01,2016-04-07,2110.621,4556.979999999987
2652,62,2016-04-08,2016-04-14,1667.415999999999,3654.4299999999926
2652,63,2016-04-15,2016-04-21,2411.0770000000025,5113.259999999992
2652,64,2016-04-22,2016-04-28,1535.1175000000007,3259.6200000000017
2652,65,2016-04-29,2016-05-05,1813.5715000000018,3885.770000000002
2652,66,2016-05-06,2016-05-12,2247.279500000001,4869.099999999993
2652,67,2016-05-13,2016-05-19,2155.486499999999,4661.30999999999
2652,68,2016-05-20,2016-05-26,1961.6845000000014,4159.159999999998
2652,69,2016-05-27,2016-06-02,1890.1840000000038,4047.800000000004
2652,70,2016-06-03,2016-06-09,2436.808499999999,5205.659999999989
2652,71,2016-06-10,2016-06-16,2445.629500000001,5222.22999999999
2652,72,2016-06-17,2016-06-23,2262.276999999998,4880.97999999999
2652,73,2016-06-24,2016-06-30,2719.860999999997,5775.909999999984
2652,74,2016-07-01,2016-07-07,1753.3290000000034,3744.9200000000005
2652,75,2016-07-08,2016-07-14,2607.870999999998,5611.379999999982
2652,76,2016-07-15,2016-07-21,2959.8204999999953,6379.389999999982
2702,1,2015-02-06,2015-02-12,2218.4314999999997,4855.21999999999
2702,2,2015-02-13,2015-02-19,2810.8454999999913,6010.7399999999725
2702,3,2015-02-20,2015-02-26,2436.265999999998,5399.85999999998
2702,4,2015-02-27,2015-03-05,2412.540999999999,5337.849999999982
2702,5,2015-03-06,2015-03-12,2233.926000000001,4855.749999999989
2702,6,2015-03-13,2015-03-19,2589.794499999996,5605.209999999977
2702,7,2015-03-20,2015-03-26,985.0745000000003,2164.5500000000015
2702,8,2015-03-27,2015-04-02,2097.9759999999997,4554.4399999999905
2702,9,2015-04-03,2015-04-09,1986.0080000000005,4302.439999999991
2702,10,2015-04-10,2015-04-16,2203.751500000001,4766.229999999987
2702,11,2015-04-17,2015-04-23,1917.727000000002,4123.51
2702,12,2015-04-24,2015-04-30,1841.5785000000008,3925.8999999999983
2702,13,2015-05-01,2015-05-07,1940.8250000000037,4187.479999999998
2702,14,2015-05-08,2015-05-14,1799.429500000002,3884.5599999999977
2702,15,2015-05-15,2015-05-21,2496.3489999999983,5391.719999999988
2702,16,2015-05-22,2015-05-28,1808.2575000000015,3985.1999999999975
2702,17,2015-05-29,2015-06-04,2695.3759999999947,5860.039999999981
2702,18,2015-06-05,2015-06-11,2156.3775000000005,4687.97999999999
2702,19,2015-06-12,2015-06-18,1938.4480000000017,4153.159999999999
2702,20,2015-06-19,2015-06-25,2138.9230000000016,4610.7299999999905
2702,21,2015-06-26,2015-07-02,1683.7835000000025,3638.0000000000023
2702,22,2015-07-03,2015-07-09,2555.2814999999982,5614.289999999986
2702,23,2015-07-10,2015-07-16,1943.9929999999997,4265.669999999996
2702,24,2015-07-17,2015-07-23,2712.763499999996,5806.149999999984
2702,25,2015-07-24,2015-07-30,1824.5775000000026,3955.1899999999982
2702,26,2015-07-31,2015-08-06,1911.5040000000024,4154.519999999996
2702,27,2015-08-07,2015-08-13,2290.609499999999,5003.249999999994
2702,28,2015-08-14,2015-08-20,2313.507,5053.669999999987
2702,29,2015-08-21,2015-08-27,2238.091999999999,4901.679999999992
2702,30,2015-08-28,2015-09-03,1817.2150000000017,3914.719999999999
2702,31,2015-09-04,2015-09-10,1943.8155000000004,4255.669999999994
2702,32,2015-09-11,2015-09-17,1674.224500000001,3646.120000000001
2702,33,2015-09-18,2015-09-24,2310.4404999999965,5034.789999999988
2702,34,2015-09-25,2015-10-01,1913.0705000000016,4229.579999999998
2702,35,2015-10-02,2015-10-08,1918.6755000000007,4143.919999999996
2702,36,2015-10-09,2015-10-15,2427.3870000000015,5323.199999999981
2702,37,2015-10-16,2015-10-22,1795.9144999999996,3944.959999999998
2702,38,2015-10-23,2015-10-29,1805.119500000002,3990.2999999999975
2702,39,2015-10-30,2015-11-05,1713.1555000000008,3782.0199999999977
2702,40,2015-11-06,2015-11-12,2452.891499999999,5382.909999999989
2702,41,2015-11-13,2015-11-19,2078.1789999999996,4533.689999999996
2702,42,2015-11-20,2015-11-26,1691.7690000000023,3626.7400000000007
2702,43,2015-11-27,2015-12-03,1583.5834999999993,3431.179999999996
2702,44,2015-12-04,2015-12-10,1598.7685000000004,3476.85
2702,45,2015-12-11,2015-12-17,1547.6015000000011,3380.9399999999987
2702,46,2015-12-18,2015-12-24,2011.5265000000015,4397.619999999994
2702,47,2015-12-25,2015-12-31,1650.2549999999999,3623.1299999999987
2702,48,2016-01-01,2016-01-07,1574.668500000003,3391.020000000005
2702,49,2016-01-08,2016-01-14,1384.6515000000009,3028.229999999998
2702,50,2016-01-15,2016-01-21,1695.634,3718.98
2702,51,2016-01-22,2016-01-28,1621.137,3609.199999999996
2702,52,2016-01-29,2016-02-04,1757.2890000000018,3723.8899999999944
2702,53,2016-02-05,2016-02-11,2131.3034999999995,4634.85999999999
2702,54,2016-02-12,2016-02-18,1221.1480000000001,2640.02
2702,55,2016-02-19,2016-02-25,1165.2020000000007,2530.910000000002
2702,56,2016-02-26,2016-03-03,1696.5505000000016,3755.439999999997
2702,57,2016-03-04,2016-03-10,2045.6280000000004,4390.279999999993
2702,58,2016-03-11,2016-03-17,1955.4625000000012,4255.399999999994
2702,59,2016-03-18,2016-03-24,969.5200000000007,2089.5800000000027
2702,60,2016-03-25,2016-03-31,1642.8834999999992,3520.8699999999967
2702,61,2016-04-01,2016-04-07,1913.7750000000012,4141.759999999995
2702,62,2016-04-08,2016-04-14,1809.1615000000018,3903.059999999997
2702,63,2016-04-15,2016-04-21,1594.2370000000008,3467.7200000000003
2702,64,2016-04-22,2016-04-28,1368.0655000000006,2969.0300000000016
2702,65,2016-04-29,2016-05-05,1813.9410000000003,3948.6599999999958
2702,66,2016-05-06,2016-05-12,1715.6820000000016,3730.759999999995
2702,67,2016-05-13,2016-05-19,1390.4545000000005,3012.9899999999993
2702,68,2016-05-20,2016-05-26,1530.1555000000023,3366.0600000000018
2702,69,2016-05-27,2016-06-02,1682.1860000000006,3687.629999999998
2702,70,2016-06-03,2016-06-09,1795.8030000000026,3936.429999999998
2702,71,2016-06-10,2016-06-16,1820.4275000000025,3962.88
2702,72,2016-06-17,2016-06-23,1791.042500000001,3866.3499999999976
2702,73,2016-06-24,2016-06-30,1844.2560000000008,4000.459999999996
2702,74,2016-07-01,2016-07-07,1771.2770000000007,3846.9099999999953
2702,75,2016-07-08,2016-07-14,1294.2030000000004,2863.55
2702,76,2016-07-15,2016-07-21,2012.2610000000006,4388.239999999993
2752,1,2015-02-06,2015-02-12,465.4305000000001,1000.1500000000007
2752,2,2015-02-13,2015-02-19,1039.7529999999997,2160.210000000002
2752,3,2015-02-20,2015-02-26,497.1225000000004,1085.9400000000007
2752,4,2015-02-27,2015-03-05,204.50999999999996,430.65999999999997
2752,5,2015-03-06,2015-03-12,1088.8830000000003,2262.660000000001
2752,6,2015-03-13,2015-03-19,800.2335000000002,1667.4900000000016
2752,7,2015-03-20,2015-03-26,368.1760000000003,782.4700000000008
2752,8,2015-03-27,2015-04-02,718.3775000000011,1480.5100000000018
2752,9,2015-04-03,2015-04-09,731.4945000000002,1543.3500000000017
2752,10,2015-04-10,2015-04-16,577.7405000000001,1264.8100000000009
2752,11,2015-04-17,2015-04-23,658.9215000000003,1394.8900000000017
2752,12,2015-04-24,2015-04-30,753.394,1605.580000000001
2752,13,2015-05-01,2015-05-07,538.9040000000005,1106.1100000000008
2752,14,2015-05-08,2015-05-14,268.25050000000005,572.2000000000002
2752,15,2015-05-15,2015-05-21,558.1900000000007,1191.9900000000014
2752,16,2015-05-22,2015-05-28,537.9020000000003,1117.6700000000012
2752,17,2015-05-29,2015-06-04,421.9320000000003,902.750000000001
2752,18,2015-06-05,2015-06-11,565.0860000000005,1189.1100000000013
2752,19,2015-06-12,2015-06-18,308.3760000000001,668.0700000000002
2752,20,2015-06-19,2015-06-25,374.55350000000016,806.4100000000005
2752,21,2015-06-26,2015-07-02,495.21600000000046,1036.950000000001
2752,22,2015-07-03,2015-07-09,566.3250000000004,1221.490000000001
2752,23,2015-07-10,2015-07-16,441.1225000000001,923.8000000000008
2752,24,2015-07-17,2015-07-23,526.7060000000004,1126.3000000000006
2752,25,2015-07-24,2015-07-30,707.3970000000005,1475.3900000000015
2752,26,2015-07-31,2015-08-06,499.62150000000025,1031.1000000000013
2752,27,2015-08-07,2015-08-13,656.6855000000003,1417.7100000000014
2752,28,2015-08-14,2015-08-20,962.3280000000005,2024.5000000000027
2752,29,2015-08-21,2015-08-27,831.5120000000002,1764.9600000000012
2752,30,2015-08-28,2015-09-03,677.6810000000003,1503.7900000000016
2752,31,2015-09-04,2015-09-10,708.6875000000002,1531.1500000000017
2752,32,2015-09-11,2015-09-17,415.43699999999995,889.9200000000003
2752,33,2015-09-18,2015-09-24,706.2915,1478.1100000000017
2752,34,2015-09-25,2015-10-01,601.0775000000002,1303.310000000001
2752,35,2015-10-02,2015-10-08,780.9735000000003,1712.4500000000019
2752,36,2015-10-09,2015-10-15,510.55350000000016,1089.7800000000007
2752,37,2015-10-16,2015-10-22,437.3575000000002,936.5700000000006
2752,38,2015-10-23,2015-10-29,800.9635,1705.2400000000014
2752,39,2015-10-30,2015-11-05,847.8689999999999,1792.7600000000018
2752,40,2015-11-06,2015-11-12,229.7914999999999,477.77999999999986
2752,41,2015-11-13,2015-11-19,806.9304999999999,1703.0100000000018
2752,42,2015-11-20,2015-11-26,682.3660000000007,1435.330000000002
2752,43,2015-11-27,2015-12-03,507.9470000000001,1102.390000000001
2752,44,2015-12-04,2015-12-10,603.0255000000004,1272.8900000000017
2752,45,2015-12-11,2015-12-17,885.998,1819.280000000002
2752,46,2015-12-18,2015-12-24,852.989,1785.3400000000024
2752,47,2015-12-25,2015-12-31,746.0525000000001,1536.8100000000013
2752,48,2016-01-01,2016-01-07,658.7899999999997,1423.4900000000014
2752,49,2016-01-08,2016-01-14,670.8850000000002,1423.3300000000015
2752,50,2016-01-15,2016-01-21,533.5485000000003,1114.920000000001
2752,51,2016-01-22,2016-01-28,684.0175,1462.2100000000012
2752,52,2016-01-29,2016-02-04,877.1975000000002,1887.3400000000022
2752,53,2016-02-05,2016-02-11,1155.0715000000005,2437.8500000000035
2752,54,2016-02-12,2016-02-18,545.1805,1166.4500000000005
2752,55,2016-02-19,2016-02-25,611.0390000000004,1286.240000000001
2752,56,2016-02-26,2016-03-03,399.08950000000016,821.3100000000005
2752,57,2016-03-04,2016-03-10,915.2499999999995,1960.4300000000019
2752,58,2016-03-11,2016-03-17,684.6375000000003,1532.5300000000016
2752,59,2016-03-18,2016-03-24,920.6310000000004,1997.4400000000019
2752,60,2016-03-25,2016-03-31,517.8995000000002,1118.8900000000008
2752,61,2016-04-01,2016-04-07,322.0515000000001,693.1100000000005
2752,62,2016-04-08,2016-04-14,578.4265000000005,1198.3200000000008
2752,63,2016-04-15,2016-04-21,652.7945,1371.3900000000012
2752,64,2016-04-22,2016-04-28,645.5715000000001,1326.140000000001
2752,65,2016-04-29,2016-05-05,636.335,1333.7900000000009
2752,66,2016-05-06,2016-05-12,489.60150000000016,1057.3700000000008
2752,67,2016-05-13,2016-05-19,660.6695000000001,1424.0100000000011
2752,68,2016-05-20,2016-05-26,231.708,482.37000000000006
2752,69,2016-05-27,2016-06-02,670.4570000000006,1369.230000000002
2752,70,2016-06-03,2016-06-09,596.6095000000003,1244.6200000000008
2752,71,2016-06-10,2016-06-16,294.79300000000006,631.0500000000002
2752,72,2016-06-17,2016-06-23,519.5590000000004,1086.660000000001
2752,73,2016-06-24,2016-06-30,686.4360000000001,1492.3200000000018
2752,74,2016-07-01,2016-07-07,477.62900000000036,1019.1400000000011
2752,75,2016-07-08,2016-07-14,648.3855000000001,1385.7300000000012
2752,76,2016-07-15,2016-07-21,533.0240000000001,1112.6000000000013
2802,1,2015-02-06,2015-02-12,1495.5310000000022,3163.239999999999
2802,2,2015-02-13,2015-02-19,2327.387499999999,4859.419999999984
2802,3,2015-02-20,2015-02-26,1521.5315000000016,3309.979999999995
2802,4,2015-02-27,2015-03-05,1935.5575000000001,4022.2899999999922
2802,5,2015-03-06,2015-03-12,2457.4864999999972,5265.759999999981
2802,6,2015-03-13,2015-03-19,1986.4860000000003,4251.01999999999
2802,7,2015-03-20,2015-03-26,1216.2559999999999,2525.620000000001
2802,8,2015-03-27,2015-04-02,1579.4025000000013,3347.939999999995
2802,9,2015-04-03,2015-04-09,1588.9659999999992,3376.179999999994
2802,10,2015-04-10,2015-04-16,1991.686000000002,4205.8899999999985
2802,11,2015-04-17,2015-04-23,2437.6574999999984,5196.3499999999785
2802,12,2015-04-24,2015-04-30,1866.767000000001,3992.889999999992
2802,13,2015-05-01,2015-05-07,2696.496999999998,5744.219999999977
2802,14,2015-05-08,2015-05-14,2537.719499999997,5306.13999999998
2802,15,2015-05-15,2015-05-21,1477.9830000000022,3104.530000000002
2802,16,2015-05-22,2015-05-28,1835.7170000000026,3869.4499999999935
2802,17,2015-05-29,2015-06-04,1863.4489999999996,4042.0799999999913
2802,18,2015-06-05,2015-06-11,2682.0499999999965,5720.659999999981
2802,19,2015-06-12,2015-06-18,2103.057000000002,4563.3199999999915
2802,20,2015-06-19,2015-06-25,2702.6734999999967,5787.349999999974
2802,21,2015-06-26,2015-07-02,2339.1769999999988,4946.929999999986
2802,22,2015-07-03,2015-07-09,2188.8834999999995,4630.579999999987
2802,23,2015-07-10,2015-07-16,1787.0609999999986,3786.1699999999933
2802,24,2015-07-17,2015-07-23,2460.577499999999,5159.509999999991
2802,25,2015-07-24,2015-07-30,2260.321499999999,4751.36999999999
2802,26,2015-07-31,2015-08-06,2247.3435000000004,4756.6899999999905
2802,27,2015-08-07,2015-08-13,1924.2795000000017,4070.7099999999978
2802,28,2015-08-14,2015-08-20,2583.567,5530.349999999983
2802,29,2015-08-21,2015-08-27,2582.916500000001,5510.769999999991
2802,30,2015-08-28,2015-09-03,1471.1575000000018,3096.5900000000006
2802,31,2015-09-04,2015-09-10,1896.5840000000017,4030.669999999994
2802,32,2015-09-11,2015-09-17,2072.9184999999998,4391.879999999996
2802,33,2015-09-18,2015-09-24,1589.5830000000014,3418.8299999999986
2802,34,2015-09-25,2015-10-01,1882.8890000000038,3973.9599999999996
2802,35,2015-10-02,2015-10-08,2225.964,4755.319999999992
2802,36,2015-10-09,2015-10-15,2087.5530000000017,4469.859999999993
2802,37,2015-10-16,2015-10-22,1399.110500000001,2977.1099999999974
2802,38,2015-10-23,2015-10-29,2156.0665,4552.5199999999895
2802,39,2015-10-30,2015-11-05,2076.124500000002,4446.939999999995
2802,40,2015-11-06,2015-11-12,2094.1070000000045,4419.069999999998
2802,41,2015-11-13,2015-11-19,1867.9985000000015,3957.199999999999
2802,42,2015-11-20,2015-11-26,1926.1775000000014,4092.909999999995
2802,43,2015-11-27,2015-12-03,2292.213999999999,4966.549999999983
2802,44,2015-12-04,2015-12-10,2113.386500000001,4453.109999999991
2802,45,2015-12-11,2015-12-17,2109.465000000004,4400.829999999995
2802,46,2015-12-18,2015-12-24,2129.707500000002,4463.899999999994
2802,47,2015-12-25,2015-12-31,1484.4730000000009,3192.4399999999964
2802,48,2016-01-01,2016-01-07,1430.797000000001,3052.5399999999977
2802,49,2016-01-08,2016-01-14,1850.6505000000022,3946.899999999994
2802,50,2016-01-15,2016-01-21,1971.3240000000012,4274.399999999994
2802,51,2016-01-22,2016-01-28,1463.4805000000001,3031.709999999997
2802,52,2016-01-29,2016-02-04,1965.4065000000007,4275.149999999991
2802,53,2016-02-05,2016-02-11,1683.847500000002,3589.889999999996
2802,54,2016-02-12,2016-02-18,1352.8425000000009,2873.9900000000016
2802,55,2016-02-19,2016-02-25,2147.0595,4601.24999999999
2802,56,2016-02-26,2016-03-03,2024.5965000000033,4327.069999999993
2802,57,2016-03-04,2016-03-10,2523.7865,5421.959999999985
2802,58,2016-03-11,2016-03-17,3135.4179999999956,6767.269999999968
2802,59,2016-03-18,2016-03-24,993.9069999999997,2121.680000000002
2802,60,2016-03-25,2016-03-31,1869.4665000000011,4048.069999999994
2802,61,2016-04-01,2016-04-07,2205.5615000000007,4643.909999999993
2802,62,2016-04-08,2016-04-14,1812.723000000001,3943.079999999997
2802,63,2016-04-15,2016-04-21,2203.4060000000027,4699.919999999998
2802,64,2016-04-22,2016-04-28,1768.073000000001,3800.1099999999997
2802,65,2016-04-29,2016-05-05,1767.1030000000014,3808.0000000000023
2802,66,2016-05-06,2016-05-12,1669.5509999999995,3582.8699999999985
2802,67,2016-05-13,2016-05-19,1980.9935000000035,4215.869999999997
2802,68,2016-05-20,2016-05-26,2167.608500000002,4614.359999999993
2802,69,2016-05-27,2016-06-02,1603.3915000000004,3394.4399999999996
2802,70,2016-06-03,2016-06-09,2160.9775000000022,4644.549999999991
2802,71,2016-06-10,2016-06-16,2053.2320000000004,4391.529999999993
2802,72,2016-06-17,2016-06-23,2110.4235,4533.549999999995
2802,73,2016-06-24,2016-06-30,2092.292000000001,4439.099999999994
2802,74,2016-07-01,2016-07-07,3239.4569999999967,6822.329999999976
2802,75,2016-07-08,2016-07-14,2681.9165,5725.589999999988
2802,76,2016-07-15,2016-07-21,2820.566499999998,5979.339999999988
2852,1,2015-02-06,2015-02-12,1355.879500000001,2891.9000000000033
2852,2,2015-02-13,2015-02-19,1700.654500000004,3599.920000000003
2852,3,2015-02-20,2015-02-26,1721.1670000000033,3594.9100000000053
2852,4,2015-02-27,2015-03-05,1207.5085000000004,2552.240000000002
2852,5,2015-03-06,2015-03-12,1584.910000000001,3414.3600000000006
2852,6,2015-03-13,2015-03-19,1151.9525000000017,2432.130000000002
2852,7,2015-03-20,2015-03-26,923.1380000000003,1950.7900000000022
2852,8,2015-03-27,2015-04-02,1052.568000000001,2253.0900000000015
2852,9,2015-04-03,2015-04-09,1216.9960000000003,2605.5100000000016
2852,10,2015-04-10,2015-04-16,916.6245000000007,1946.2800000000016
2852,11,2015-04-17,2015-04-23,1338.5030000000004,2839.040000000001
2852,12,2015-04-24,2015-04-30,1390.0910000000015,2936.3600000000015
2852,13,2015-05-01,2015-05-07,1266.1990000000012,2726.2899999999995
2852,14,2015-05-08,2015-05-14,1267.5845000000006,2692.820000000002
2852,15,2015-05-15,2015-05-21,1589.9030000000023,3397.2900000000054
2852,16,2015-05-22,2015-05-28,848.4740000000002,1836.1400000000026
2852,17,2015-05-29,2015-06-04,1058.7999999999997,2311.5
2852,18,2015-06-05,2015-06-11,1575.6299999999994,3387.7199999999993
2852,19,2015-06-12,2015-06-18,1068.1270000000002,2276.5600000000018
2852,20,2015-06-19,2015-06-25,1116.7949999999996,2429.5700000000033
2852,21,2015-06-26,2015-07-02,1782.9365000000046,3834.120000000004
2852,22,2015-07-03,2015-07-09,1142.0420000000008,2489.920000000003
2852,23,2015-07-10,2015-07-16,1335.4460000000006,2871.120000000001
2852,24,2015-07-17,2015-07-23,1656.375000000003,3571.010000000001
2852,25,2015-07-24,2015-07-30,939.0714999999998,2029.2500000000014
2852,26,2015-07-31,2015-08-06,1394.1005000000018,3033.7400000000043
2852,27,2015-08-07,2015-08-13,1205.9394999999997,2650.65
2852,28,2015-08-14,2015-08-20,1845.5855000000006,4038.5699999999974
2852,29,2015-08-21,2015-08-27,1366.432500000002,2916.7000000000003
2852,30,2015-08-28,2015-09-03,1335.6309999999996,2878.5200000000004
2852,31,2015-09-04,2015-09-10,855.6600000000002,1847.490000000002
2852,32,2015-09-11,2015-09-17,1462.2845000000016,3235.089999999999
2852,33,2015-09-18,2015-09-24,1523.5100000000007,3355.6899999999996
2852,34,2015-09-25,2015-10-01,1079.9320000000002,2352.170000000001
2852,35,2015-10-02,2015-10-08,1431.3170000000016,3120.0400000000027
2852,36,2015-10-09,2015-10-15,1369.2960000000026,3010.600000000002
2852,37,2015-10-16,2015-10-22,1121.4289999999994,2380.8700000000013
2852,38,2015-10-23,2015-10-29,841.6575000000007,1791.5000000000016
2852,39,2015-10-30,2015-11-05,1244.930000000001,2673.7100000000014
2852,40,2015-11-06,2015-11-12,1487.1834999999996,3256.6999999999994
2852,41,2015-11-13,2015-11-19,1615.3780000000015,3522.729999999998
2852,42,2015-11-20,2015-11-26,1533.1060000000007,3291.959999999998
2852,43,2015-11-27,2015-12-03,1278.115000000002,2772.6400000000017
2852,44,2015-12-04,2015-12-10,1421.2970000000012,3056.4000000000024
2852,45,2015-12-11,2015-12-17,868.5085000000001,1807.2600000000018
2852,46,2015-12-18,2015-12-24,1834.4680000000012,3902.0
2852,47,2015-12-25,2015-12-31,1275.7265000000004,2806.8500000000013
2852,48,2016-01-01,2016-01-07,1085.392500000001,2301.8300000000017
2852,49,2016-01-08,2016-01-14,1351.6905000000015,2961.1800000000044
2852,50,2016-01-15,2016-01-21,464.42100000000016,994.9200000000005
2852,51,2016-01-22,2016-01-28,1172.0380000000002,2458.4000000000005
2852,52,2016-01-29,2016-02-04,1374.3994999999998,3005.7899999999995
2852,53,2016-02-05,2016-02-11,919.8585000000002,1923.0100000000011
2852,54,2016-02-12,2016-02-18,1196.8135000000007,2491.3000000000025
2852,55,2016-02-19,2016-02-25,1218.1605000000013,2555.340000000002
2852,56,2016-02-26,2016-03-03,1256.8895000000018,2679.630000000002
2852,57,2016-03-04,2016-03-10,1207.5459999999998,2547.4100000000003
2852,58,2016-03-11,2016-03-17,1152.6409999999998,2444.2399999999993
2852,59,2016-03-18,2016-03-24,818.4480000000001,1763.150000000002
2852,60,2016-03-25,2016-03-31,669.5960000000001,1445.310000000001
2852,61,2016-04-01,2016-04-07,980.3329999999996,2089.700000000001
2852,62,2016-04-08,2016-04-14,1329.9735000000003,2901.7299999999996
2852,63,2016-04-15,2016-04-21,897.3974999999997,1956.3500000000017
2852,64,2016-04-22,2016-04-28,600.3135,1283.610000000001
2852,65,2016-04-29,2016-05-05,1164.4639999999993,2504.0399999999995
2852,66,2016-05-06,2016-05-12,942.5184999999998,2056.140000000002
2852,67,2016-05-13,2016-05-19,1097.180500000001,2374.3200000000024
2852,68,2016-05-20,2016-05-26,801.6340000000002,1706.1300000000017
2852,69,2016-05-27,2016-06-02,765.3575,1687.570000000002
2852,70,2016-06-03,2016-06-09,869.6095000000012,1821.9900000000032
2852,71,2016-06-10,2016-06-16,920.4380000000003,1949.190000000002
2852,72,2016-06-17,2016-06-23,826.6660000000004,1735.7700000000025
2852,73,2016-06-24,2016-06-30,1063.5375000000001,2285.110000000002
2852,74,2016-07-01,2016-07-07,913.137000000001,1950.760000000003
2852,75,2016-07-08,2016-07-14,1073.2775000000001,2314.680000000001
2852,76,2016-07-15,2016-07-21,1508.8274999999999,3255.8500000000013
2902,1,2015-02-06,2015-02-12,2098.4100000000035,4465.879999999998
2902,2,2015-02-13,2015-02-19,2572.1934999999985,5545.949999999983
2902,3,2015-02-20,2015-02-26,1701.4040000000014,3710.6499999999987
2902,4,2015-02-27,2015-03-05,1850.608000000003,3991.360000000002
2902,5,2015-03-06,2015-03-12,2882.2634999999955,6111.969999999978
2902,6,2015-03-13,2015-03-19,2289.2354999999984,4819.61999999999
2902,7,2015-03-20,2015-03-26,1119.6820000000002,2358.960000000003
2902,8,2015-03-27,2015-04-02,1597.4990000000014,3381.33
2902,9,2015-04-03,2015-04-09,1708.3050000000014,3602.2399999999975
2902,10,2015-04-10,2015-04-16,2006.2610000000047,4272.26
2902,11,2015-04-17,2015-04-23,2217.042499999998,4715.909999999988
2902,12,2015-04-24,2015-04-30,1830.5900000000024,3864.899999999999
2902,13,2015-05-01,2015-05-07,1524.900499999999,3298.6199999999963
2902,14,2015-05-08,2015-05-14,2337.2565,4924.559999999992
2902,15,2015-05-15,2015-05-21,2465.5380000000014,5280.749999999984
2902,16,2015-05-22,2015-05-28,1370.9060000000018,2910.8800000000033
2902,17,2015-05-29,2015-06-04,1772.9835000000026,3774.659999999998
2902,18,2015-06-05,2015-06-11,2421.6994999999984,5072.399999999987
2902,19,2015-06-12,2015-06-18,2332.8190000000022,4961.829999999989
2902,20,2015-06-19,2015-06-25,1968.487500000002,4179.739999999999
2902,21,2015-06-26,2015-07-02,2001.9720000000011,4235.609999999999
2902,22,2015-07-03,2015-07-09,2100.704000000003,4429.229999999999
2902,23,2015-07-10,2015-07-16,2010.9325000000001,4308.519999999998
2902,24,2015-07-17,2015-07-23,2303.623,4862.15999999999
2902,25,2015-07-24,2015-07-30,1939.5820000000017,4127.749999999996
2902,26,2015-07-31,2015-08-06,1837.2685000000029,3873.4499999999985
2902,27,2015-08-07,2015-08-13,1483.1860000000015,3192.9000000000033
2902,28,2015-08-14,2015-08-20,1688.6045000000022,3547.689999999999
2902,29,2015-08-21,2015-08-27,2253.6850000000013,4759.499999999996
2902,30,2015-08-28,2015-09-03,1950.7130000000025,4138.789999999998
2902,31,2015-09-04,2015-09-10,2015.1840000000016,4254.429999999995
2902,32,2015-09-11,2015-09-17,1895.908500000002,4046.299999999997
2902,33,2015-09-18,2015-09-24,2426.1734999999994,5261.319999999987
2902,34,2015-09-25,2015-10-01,2185.618500000002,4575.86
2902,35,2015-10-02,2015-10-08,2380.703,4976.569999999989
2902,36,2015-10-09,2015-10-15,2758.5689999999972,5781.3899999999785
2902,37,2015-10-16,2015-10-22,2490.1225,5277.399999999984
2902,38,2015-10-23,2015-10-29,2388.557000000002,5049.399999999986
2902,39,2015-10-30,2015-11-05,2933.4164999999916,6245.949999999972
2902,40,2015-11-06,2015-11-12,2283.697999999999,4854.979999999991
2902,41,2015-11-13,2015-11-19,2697.5509999999977,5750.09999999998
2902,42,2015-11-20,2015-11-26,2370.4969999999976,5123.9399999999905
2902,43,2015-11-27,2015-12-03,2344.6664999999985,5060.33999999998
2902,44,2015-12-04,2015-12-10,2223.620999999998,4756.139999999985
2902,45,2015-12-11,2015-12-17,2153.825499999998,4589.3599999999915
2902,46,2015-12-18,2015-12-24,1743.194500000001,3714.489999999997
2902,47,2015-12-25,2015-12-31,1312.7950000000003,2802.2199999999993
2902,48,2016-01-01,2016-01-07,1819.7890000000018,3846.9800000000005
2902,49,2016-01-08,2016-01-14,1629.5340000000015,3450.0399999999995
